state,State,goal,pledged,backers_count,campaign_length,decision_timing,spotlight,staff_pick,category_name,parent_category,usd_pledged,Blurb length,Blurb caps,Name Length,Name Caps,created_at,deadline,launched_at,fx_rate,static_usd_rate,state_changed_at,name,country,blurb,category,,
successful,1,20000,53891,1199,3120519,3120521,TRUE,FALSE,"games/playing cards""",games,53891.0,135,3,59,12,1442700974,1450305000,1447184481,1,1,1450305002,The Scarabs - Bicycle® USPCC Playing Cards - Egyptian Theme,US,"What can move the sun across the sky & raise the dead? Ancient scarab beetles?! This series harnesses beauty, power, & a hint of magic.","{""id"":273,""name"":""Playing Cards"",""slug"":""games/playing cards"",""position"":4,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/playing%20cards""}}}",,
successful,1,3999,4113,65,2595600,2595600,TRUE,TRUE,"music/punk""",music,4113.0,135,10,58,13,1411604140,1415929572,1413333972,1,1,1415929572,"Keeper EP (ex-The June Spirit, Desoto Jones, ALOL, Colors)",US,"ex-members of The June Spirit, Desoto Jones, ALOL & Colors, came together this summer and may have stumbled upon a melodic-punk revival","{""id"":321,""name"":""Punk"",""slug"":""music/punk"",""position"":15,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/punk""}}}",,
successful,1,40000,47395,523,2606578,2606578,TRUE,FALSE,"technology/diy electronics""",technology,47395.0,114,3,56,4,1432301790,1455922800,1453316222,1,1,1455922800,theOUTlet - The permanent solution to your outlet needs!,US,"theOUTlet doubles the amount of outlets where you need them, when you need them, with the simple push of a button!","{""id"":334,""name"":""DIY Electronics"",""slug"":""technology/diy electronics"",""position"":4,""parent_id"":16,""parent_name"":""Technology"",""color"":6526716,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/technology/diy%20electronics""}}}",,
successful,1,12000,12043,57,2592000,2592000,TRUE,FALSE,"photography/photobooks""",photography,13332.359106850000,135,19,31,1,1572280523,1575737815,1573145815,1.1753395,1.10706295,1575737815,Je suis malheureuse et heureuse,AT,"A photobook by Anaïs Horn. Texts by Anaïs Nin, Jackie Wang, Maren Lübbke-Tidow, Verena Walzl. Design by Boah Kim. Publisher: Meta/Books","{""id"":280,""name"":""Photobooks"",""slug"":""photography/photobooks"",""position"":5,""parent_id"":15,""parent_name"":""Photography"",""color"":58341,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/photography/photobooks""}}}",,
successful,1,20000,20020.25,40,1814400,1814400,TRUE,FALSE,"fashion/childrenswear""",fashion,20020.25,131,5,59,10,1543553236,1554918786,1553104386,1,1,1554918786,StokeVest: The First Life Jacket For Max Style and Safety!!,US,"A life jacket designed with four strategically placed harnesses to keep your kids Stoked, Stylish and Safe. The first of its kind!!","{""id"":264,""name"":""Childrenswear"",""slug"":""fashion/childrenswear"",""position"":3,""parent_id"":9,""parent_name"":""Fashion"",""color"":16752598,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/fashion/childrenswear""}}}",,
successful,1,750,760,5,1209600,1209600,TRUE,FALSE,"music/rock""",music,760.0,120,8,24,4,1365820957,1367594460,1366384860,1,1,1367594460,Skum Sun Studio Sessions,US,"Help Skum put the finishing touches on the long awaited album ""Lost at the Circus"" at Sun Studios in Memphis, Tennessee.","{""id"":43,""name"":""Rock"",""slug"":""music/rock"",""position"":17,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/rock""}}}",,
failed,0,5000,20,1,2592000,2592002,FALSE,FALSE,"fashion/jewelry""",fashion,20.0,123,1,26,3,1437938157,1442079823,1439487823,1,1,1442079825,Fashionable Women Earrings,US,I'm  hoping to raise capital in order to launch a new jewelry business that caters to making fashionable earrings for women,"{""id"":267,""name"":""Jewelry"",""slug"":""fashion/jewelry"",""position"":6,""parent_id"":9,""parent_name"":""Fashion"",""color"":16752598,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/fashion/jewelry""}}}",,
canceled,0,1300,0,0,2592000,248481,FALSE,FALSE,"music/punk""",music,0.0,124,9,35,7,1345321113,1400699249,1398107249,1,1,1398355730,Help The April 5 make EP (Canceled),US,The April 5 is recording an EP album in July with a completion date of Christmas Day! Help fund for some good old punk rock!,"{""id"":321,""name"":""Punk"",""slug"":""music/punk"",""position"":15,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/punk""}}}",,
successful,1,2000,2124,38,2518489,2518489,TRUE,FALSE,"film & video/documentary""",film & video,2785.38016824,112,4,13,3,1574714789,1578182340,1575663851,1.29135567,1.31138426,1578182340,The Road Home,GB,Exploring the disastrous social impacts of hurricane Katrina on a historically rich community within New Orleans,"{""id"":30,""name"":""Documentary"",""slug"":""film & video/documentary"",""position"":4,""parent_id"":11,""parent_name"":""Film & Video"",""color"":16734574,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/film%20&%20video/documentary""}}}",,
failed,0,3000,460,14,2592000,2592000,FALSE,FALSE,"music/classical music""",music,460.0,135,8,36,5,1404593386,1407258787,1404666787,1,1,1407258787,I'm Headed to Italy--with Your Help!,US,I was offered an opportunity to study opera and sing in Italy later this summer with Music Academy International's Trentino Music Fest!,"{""id"":36,""name"":""Classical Music"",""slug"":""music/classical music"",""position"":3,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/classical%20music""}}}",,
successful,1,50000,54428,478,2592000,2592000,TRUE,TRUE,"film & video/documentary""",film & video,54428.0,118,1,42,11,1522780091,1527211275,1524619275,1,1,1527211275,"FEELING SEEN, a feature length documentary",US,"A documentary film about the impact of lesbian, bisexual, and trans/masculine representation in mainstream television.","{""id"":30,""name"":""Documentary"",""slug"":""film & video/documentary"",""position"":4,""parent_id"":11,""parent_name"":""Film & Video"",""color"":16734574,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/film%20&%20video/documentary""}}}",,
successful,1,15800,17079,250,3888000,3888001,TRUE,TRUE,"publishing/art books""",publishing,17079.0,132,6,53,6,1314803494,1327037091,1323149091,1,1,1327037092,Singular Beauty: Inside the World of Cosmetic Surgery,US,Singular Beauty is a book project featuring the photographs of artist Cara Phillips and it is designed and published by Hans Gremmen,"{""id"":45,""name"":""Art Books"",""slug"":""publishing/art books"",""position"":3,""parent_id"":18,""parent_name"":""Publishing"",""color"":14867664,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/publishing/art%20books""}}}",,
failed,0,10813,203,8,2592000,2592000,FALSE,TRUE,"music/classical music""",music,253.19644945,128,1,37,11,1584584347,1590091564,1587499564,1.29135567,1.24727315,1590091564,PAWCHESTRA- Classical music for kids!,GB,"Gently introduce your child to the wonderful world of classical music with real music, fun activities and beautiful furnishings.","{""id"":36,""name"":""Classical Music"",""slug"":""music/classical music"",""position"":3,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/classical%20music""}}}",,
successful,1,5000,7635,198,2592000,2592001,TRUE,FALSE,"music/rock""",music,7635.0,135,5,38,7,1508207056,1526553958,1523961958,1,1,1526553959,Shayne Holland Band New Pop-Rock Album,US,I'm writing and producing my latest pop-rock album with 10 new tracks! Stretch Goal to add more tracks and record official music video!,"{""id"":43,""name"":""Rock"",""slug"":""music/rock"",""position"":17,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/rock""}}}",,
successful,1,5000,5012,150,3456000,3456001,TRUE,FALSE,"games/playing cards""",games,5012.0,33,2,24,10,1573599032,1578572062,1575116062,1,1,1578572063,LUCHADORES playing cards,US,Masked Wrestlers are on the ring!,"{""id"":273,""name"":""Playing Cards"",""slug"":""games/playing cards"",""position"":4,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/playing%20cards""}}}",,
successful,1,1500,1636,15,3164708,3164708,TRUE,FALSE,"film & video/shorts""",film & video,1636.0,92,1,28,5,1559491715,1567742340,1564577632,1,1,1567742340,The Lost Melody - Short Film,US,"After his apartment is robbed, an obsessed musician struggles to recreate his greatest work.","{""id"":32,""name"":""Shorts"",""slug"":""film & video/shorts"",""position"":16,""parent_id"":11,""parent_name"":""Film & Video"",""color"":16734574,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/film%20&%20video/shorts""}}}",,
successful,1,30000,32161,160,2883402,2883403,TRUE,TRUE,"film & video/documentary""",film & video,32161.0,75,3,42,7,1553789881,1559264400,1556380998,1,1,1559264401,"Walk, Don't Run: The Story of The Ventures",US,"A doc about the surf-rock band, rock and roll hall of famers, The Ventures.","{""id"":30,""name"":""Documentary"",""slug"":""film & video/documentary"",""position"":4,""parent_id"":11,""parent_name"":""Film & Video"",""color"":16734574,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/film%20&%20video/documentary""}}}",,
successful,1,10000,10270,26,2592000,2592001,TRUE,FALSE,"music/classical music""",music,9505.5098268,134,4,58,6,1402116153,1409351723,1406759723,0.75574365,0.92556084,1409351724,Wild West New Music Ensemble - Launching our first season!,CA,Bringing new classics to the Wild West with first class musicians and free concerts in our first season. Join us and break new ground!,"{""id"":36,""name"":""Classical Music"",""slug"":""music/classical music"",""position"":3,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/classical%20music""}}}",,
successful,1,2500,5725,116,1209600,1209600,TRUE,FALSE,"film & video/documentary""",film & video,7066.65369275,134,8,45,11,1586245732,1592208006,1590998406,1.29135567,1.23434999,1592208006,🔴REDt'BLUE - A Political Documentary Short🔵,GB,"The political story of Mansfield; An ex-pit town, born off the back of the coal industry, which was finally won by the Tories in 2017.","{""id"":30,""name"":""Documentary"",""slug"":""film & video/documentary"",""position"":4,""parent_id"":11,""parent_name"":""Film & Video"",""color"":16734574,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/film%20&%20video/documentary""}}}",,
failed,0,60000,2,2,5184000,5184001,FALSE,FALSE,"technology/web""",technology,1.5173793,133,5,9,3,1470674617,1476045189,1470861189,0.75574365,0.75868965,1476045190,Banana.JS,CA,Many bananas come from a single branch. Branches that are attached to a tree. Pick your workflow via JS like the code monkey you are!,"{""id"":342,""name"":""Web"",""slug"":""technology/web"",""position"":15,""parent_id"":16,""parent_name"":""Technology"",""color"":6526716,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/technology/web""}}}",,
successful,1,3000,4410,18,2592000,2592022,TRUE,FALSE,"technology/diy electronics""",technology,4410.0,72,2,15,3,1400200184,1407284989,1404692989,1,1,1407285011,The Nixie Clock,US,The Nixie clock uses cold cathode neon filled tubes to display the time.,"{""id"":334,""name"":""DIY Electronics"",""slug"":""technology/diy electronics"",""position"":4,""parent_id"":16,""parent_name"":""Technology"",""color"":6526716,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/technology/diy%20electronics""}}}",,
successful,1,15000,15675,164,2592000,2592002,TRUE,TRUE,"food/small batch""",food,15675.0,110,3,39,6,1500835125,1527798523,1525206523,1,1,1527798525,Uncle Andy's Jerky - Small Batch Series,US,"Uncle Andy's Jerky is creating new, experimental small batches of jerky, featuring seasonal meats and flavors.","{""id"":313,""name"":""Small Batch"",""slug"":""food/small batch"",""position"":10,""parent_id"":10,""parent_name"":""Food"",""color"":16725570,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/food/small%20batch""}}}",,
failed,0,4000,1427,20,5184000,5184001,FALSE,FALSE,"photography/photobooks""",photography,1620.4289938,88,14,20,3,1431601291,1436855589,1431671589,1.1753395,1.1355494,1436855590,One´s Birthday Suit.,DE,"Kunst trifft Liebe.
Ein Buch, dass all die schönen Seiten des ´NACKT SEIN`, zeigen wird.","{""id"":280,""name"":""Photobooks"",""slug"":""photography/photobooks"",""position"":5,""parent_id"":15,""parent_name"":""Photography"",""color"":58341,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/photography/photobooks""}}}",,
successful,1,10000,22351.02,458,2592000,2592000,TRUE,FALSE,"games/playing cards""",games,22351.02,99,16,38,5,1403284055,1407012686,1404420686,1,1,1407012686,Bicycle Blackout Kingdom Playing Cards,US,Bicycle Blackout Kingdom Playing Cards features 56 Custom Collectable Cards - Printed by the USPCC.,"{""id"":273,""name"":""Playing Cards"",""slug"":""games/playing cards"",""position"":4,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/playing%20cards""}}}",,
successful,1,10000,10607,118,2592000,2592000,TRUE,FALSE,"film & video/documentary""",film & video,10607.0,24,3,16,3,1425849227,1439061347,1436469347,1,1,1439061347,Art Matters Film,US,Unlocking Creative Minds,"{""id"":30,""name"":""Documentary"",""slug"":""film & video/documentary"",""position"":4,""parent_id"":11,""parent_name"":""Film & Video"",""color"":16734574,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/film%20&%20video/documentary""}}}",,
failed,0,5000,1531,29,2592000,2592002,FALSE,FALSE,"food/small batch""",food,1531.0,98,6,47,7,1559156816,1562857760,1560265760,1,1,1562857762,Kara's Chimi Chimi...The New Way to Chimichurri,US,"Organic and Creamy (dairy-free) Chimichurri...Kid Approved!       
One taste and you can't resist!","{""id"":313,""name"":""Small Batch"",""slug"":""food/small batch"",""position"":10,""parent_id"":10,""parent_name"":""Food"",""color"":16725570,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/food/small%20batch""}}}",,
failed,0,1000,291,7,2764800,2764802,FALSE,FALSE,"film & video/fantasy""",film & video,350.15311812,61,4,31,20,1554407603,1570362421,1567597621,1.29135567,1.20327532,1570362423,SONGS OF OATHS AND MEN Season 1,GB,"Blood, Honour and Rebellion. An fantasy/adventure web series.","{""id"":296,""name"":""Fantasy"",""slug"":""film & video/fantasy"",""position"":8,""parent_id"":11,""parent_name"":""Film & Video"",""color"":16734574,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/film%20&%20video/fantasy""}}}",,
